date,strike,option_type,expiry,close,implied_volatility,underlying_close,open_interest,volume
2025-12-04,25750.0,PE,2025-12-30,107.45,9.4834067620531,26033.75,238275,3128
2025-12-04,25800.0,CE,2025-12-30,508.25,10.870181759920733,26033.75,382500,4527
2025-12-04,25800.0,PE,2025-12-30,119.15,9.376549754724117,26033.75,1776375,28993
2025-12-04,25850.0,CE,2025-12-30,473.85,10.816236316418989,26033.75,35475,468
2025-12-04,25850.0,PE,2025-12-30,132.9,9.30727974562362,26033.75,142575,2465
2025-12-04,25900.0,CE,2025-12-30,437.15,10.629411263905409,26033.75,486000,11897
2025-12-04,25900.0,PE,2025-12-30,147.65,9.227603932192407,26033.75,862425,19296
2025-12-04,25950.0,CE,2025-12-30,403.3,10.510314681250621,26033.75,65250,2822
2025-12-04,25950.0,PE,2025-12-30,164.4,9.173959243996364,26033.75,165075,5919
2025-12-04,26000.0,CE,2025-12-30,372.0,10.441509357795539,26033.75,6910350,79742
2025-12-04,26000.0,PE,2025-12-30,181.95,9.097332944517442,26033.75,7649200,86096
2025-12-04,26050.0,CE,2025-12-30,341.45,10.353144812387487,26033.75,117600,5052
2025-12-04,26050.0,PE,2025-12-30,200.0,8.985957585140406,26033.75,165825,4153
2025-12-04,26100.0,CE,2025-12-30,312.3,10.267892367762492,26033.75,1975950,38859
2025-12-04,26100.0,PE,2025-12-30,219.7,8.880614117131213,26033.75,1693500,32327
2025-12-04,26150.0,CE,2025-12-30,283.3,10.139147465619123,26033.75,211650,5960
2025-12-04,26150.0,PE,2025-12-30,242.45,8.829289596126877,26033.75,246150,4478
2025-12-04,26200.0,CE,2025-12-30,258.55,10.113626827184358,26033.75,2965125,42815
2025-12-04,26200.0,PE,2025-12-30,266.7,8.774142907789537,26033.75,2892450,32446
2025-12-04,26250.0,CE,2025-12-30,232.6,9.99345751944656,26033.75,249225,4097
2025-12-04,26250.0,PE,2025-12-30,289.35,8.601340361360004,26033.75,171825,2039
2025-12-04,26300.0,CE,2025-12-30,209.3,9.917040645384814,26033.75,1729200,23893
2025-12-04,26300.0,PE,2025-12-30,317.15,8.554907010960603,26033.75,1439550,12745
2025-12-04,26350.0,CE,2025-12-30,187.0,9.823790853739222,26033.75,147900,2424
2025-12-04,26350.0,PE,2025-12-30,343.8,8.402266408861859,26033.75,75525,380
2025-12-04,26400.0,CE,2025-12-30,167.35,9.775587074715729,26033.75,1316775,17184
2025-12-04,26400.0,PE,2025-12-30,374.1,8.321902895291132,26033.75,900450,3423
2025-12-04,26450.0,CE,2025-12-30,147.2,9.652135405714315,26033.75,176550,3735
2025-12-04,26450.0,PE,2025-12-30,404.55,8.178621938219507,26033.75,80400,135
2025-12-04,26500.0,CE,2025-12-30,132.4,9.685230590004078,26033.75,4550475,71468
2025-12-04,26500.0,PE,2025-12-30,438.7,8.116540260554423,26033.75,2151825,12191
2025-12-04,26550.0,CE,2025-12-30,115.25,9.56733061081286,26033.75,134775,2712
2025-12-04,26550.0,PE,2025-12-30,470.7,7.88303075286593,26033.75,32550,46
2025-12-04,26600.0,CE,2025-12-30,99.9,9.464258073057401,26033.75,1369950,19289
2025-12-04,26600.0,PE,2025-12-30,508.2,7.820607350720497,26033.75,201450,683
2025-12-04,26650.0,CE,2025-12-30,88.05,9.46007961185722,26033.75,222825,3222
2025-12-04,26650.0,PE,2025-12-30,543.6,7.564051521484871,26033.75,44625,46
2025-12-04,26700.0,CE,2025-12-30,75.55,9.367407646146049,26033.75,2179875,30429
2025-12-04,26700.0,PE,2025-12-30,582.2,7.37489661343804,26033.75,128700,564
2025-12-04,26750.0,CE,2025-12-30,66.45,9.388340402407206,26033.75,232275,3150
2025-12-04,26750.0,PE,2025-12-30,621.75,7.127381282964243,26033.75,8700,18
2025-12-04,26800.0,CE,2025-12-30,56.95,9.33321330707792,26033.75,2009175,21728
2025-12-04,26800.0,PE,2025-12-30,660.65,6.652352868208661,26033.75,169500,403
2025-12-04,26850.0,CE,2025-12-30,49.95,9.367891215279256,26033.75,137025,3289
2025-12-04,26850.0,PE,2025-12-30,722.6,8.046939562520091,26033.75,4275,3
2025-12-04,26900.0,CE,2025-12-30,43.1,9.362026657538863,26033.75,864825,17200
2025-12-04,26900.0,PE,2025-12-30,744.95,5.214576205557081,26033.75,50325,196
2025-12-04,26950.0,CE,2025-12-30,38.45,9.458409212801728,26033.75,168375,1120
2025-12-04,26950.0,PE,2025-12-30,788.35,,26033.75,1200,4
2025-12-04,27000.0,CE,2025-12-30,34.1,9.539387025809344,26033.75,6978825,54394
2025-12-04,27000.0,PE,2025-12-30,837.85,,26033.75,1371375,2558
2025-12-04,27050.0,CE,2025-12-30,29.5,9.559085679062626,26033.75,134550,1779
2025-12-04,27050.0,PE,2025-12-30,877.75,,26033.75,300,2
2025-12-04,27100.0,CE,2025-12-30,25.15,9.550866649558213,26033.75,682950,8994
2025-12-04,27100.0,PE,2025-12-30,927.8,,26033.75,23850,84
2025-12-04,27150.0,CE,2025-12-30,21.95,9.604199142441425,26033.75,87525,989
2025-12-04,27150.0,PE,2025-12-30,969.75,,26033.75,375,2
2025-12-04,27200.0,CE,2025-12-30,18.9,9.631310347823542,26033.75,954825,12111
2025-12-04,27200.0,PE,2025-12-30,1021.9,,26033.75,110850,131
2025-12-04,27250.0,CE,2025-12-30,17.2,9.777563126754469,26033.75,83700,523
2025-12-04,27250.0,PE,2025-12-30,1083.95,,26033.75,225,4
2025-12-04,27300.0,CE,2025-12-30,15.2,9.860707858252026,26033.75,663600,7457
2025-12-04,27300.0,PE,2025-12-30,1114.2,,26033.75,37500,14
2025-12-04,27350.0,CE,2025-12-30,13.5,9.953643815120083,26033.75,5925,494
2025-12-04,27350.0,PE,2025-12-30,1182.45,,26033.75,375,2
2025-12-04,27400.0,CE,2025-12-30,12.05,10.055350163493735,26033.75,443100,4036
2025-12-04,27400.0,PE,2025-12-30,1211.05,,26033.75,2400,6
2025-12-04,27450.0,CE,2025-12-30,10.6,10.128767452789198,26033.75,39450,354
2025-12-04,27450.0,PE,2025-12-30,1254.8,,26033.75,75,4
2025-12-04,27500.0,CE,2025-12-30,10.1,10.347818662804118,26033.75,2340675,14788
2025-12-04,27500.0,PE,2025-12-30,1312.8,,26033.75,593025,151
2025-12-04,27550.0,CE,2025-12-30,8.45,10.328231372695594,26033.75,48375,251
2025-12-04,27550.0,PE,2025-12-30,1350.8,,26033.75,75,2
2025-12-04,27600.0,CE,2025-12-30,8.3,10.59293904052714,26033.75,338700,2428
2025-12-04,27600.0,PE,2025-12-30,1397.95,,26033.75,9225,3
2025-12-04,27650.0,CE,2025-12-30,7.5,10.706587708393597,26033.75,33600,89
2025-12-04,27650.0,PE,2025-12-30,1463.05,,26033.75,450,2
2025-12-04,27700.0,CE,2025-12-30,7.0,10.874203059146582,26033.75,297150,1905
2025-12-04,27700.0,PE,2025-12-30,1542.15,9.944412320769489,26033.75,7950,12
2025-12-04,27750.0,CE,2025-12-30,6.65,11.069270744297368,26033.75,8700,110
2025-12-04,27750.0,PE,2025-12-30,1561.9,,26033.75,1200,2
2025-12-04,27800.0,CE,2025-12-30,5.8,11.11505569357994,26033.75,559875,2744
2025-12-04,27800.0,PE,2025-12-30,1606.3,,26033.75,3225,3
2025-12-04,27850.0,CE,2025-12-30,6.1,11.478075993435349,26033.75,5100,80
2025-12-04,27850.0,PE,2025-12-30,1655.25,,26033.75,1050,2
2025-12-04,27900.0,CE,2025-12-30,5.55,11.588990280149499,26033.75,131550,889
2025-12-04,27900.0,PE,2025-12-30,1702.85,,26033.75,525,2
2025-12-04,27950.0,CE,2025-12-30,5.35,11.796899304057916,26033.75,9450,308
2025-12-04,27950.0,PE,2025-12-30,1757.65,,26033.75,75,4
2025-12-04,28000.0,CE,2025-12-30,5.5,12.114825245865347,26033.75,3594375,13432
2025-12-04,28000.0,PE,2025-12-30,1802.4,,26033.75,1017850,491
2025-12-04,29000.0,CE,2025-12-30,2.55,15.687582282407764,26033.75,1128325,2846
2025-12-04,29000.0,PE,2025-12-30,2786.55,,26033.75,609525,70
2025-12-04,30000.0,CE,2025-12-30,1.7,19.280250802385513,26033.75,695625,681
2025-12-04,30000.0,PE,2025-12-30,3782.0,,26033.75,214175,121
2025-12-04,31000.0,CE,2025-12-30,1.6,23.19380799301035,26033.75,476375,818
2025-12-04,31000.0,PE,2025-12-30,4780.0,,26033.75,5850,2
2025-12-04,24250.0,CE,2026-01-06,1942.05,14.355226339360684,26033.75,0,0
2025-12-04,24250.0,PE,2026-01-06,18.9,14.77320471154889,26033.75,0,0
2025-12-04,24300.0,CE,2026-01-06,1894.65,14.392410150269724,26033.75,0,0
2025-12-04,24300.0,PE,2026-01-06,5.4,11.728978039946359,26033.75,130,0
2025-12-04,24350.0,CE,2026-01-06,1847.45,14.420980286589558,26033.75,0,0
2025-12-04,24350.0,PE,2026-01-06,23.7,14.7722475658884,26033.75,0,0
2025-12-04,24400.0,CE,2026-01-06,1800.5,14.446613894997999,26033.75,0,0
2025-12-04,24400.0,PE,2026-01-06,26.5,14.776077623067291,26033.75,0,0
2025-12-04,24450.0,CE,2026-01-06,1753.85,14.473307030150401,26033.75,0,0
2025-12-04,24450.0,PE,2026-01-06,29.5,14.772023463783846,26033.75,0,0
2025-12-04,24500.0,CE,2026-01-06,1707.45,14.493197934637822,26033.75,0,0
2025-12-04,24500.0,PE,2026-01-06,16.25,12.770080463437411,26033.75,1235,54
2025-12-04,24550.0,CE,2026-01-06,1661.4,14.515423005454748,26033.75,0,0
2025-12-04,24550.0,PE,2026-01-06,36.5,14.777013071041864,26033.75,0,0
2025-12-04,24600.0,CE,2026-01-06,1615.65,14.532839675340176,26033.75,0,0
2025-12-04,24600.0,PE,2026-01-06,15.9,12.07908702211734,26033.75,1040,32
2025-12-04,24650.0,CE,2026-01-06,1570.25,14.548716537397299,26033.75,0,0
2025-12-04,24650.0,PE,2026-01-06,44.75,14.776044000530458,26033.75,0,0
2025-12-04,24700.0,CE,2026-01-06,1525.2,14.561481415715887,26033.75,0,0
2025-12-04,24700.0,PE,2026-01-06,49.4,14.77422594365851,26033.75,0,0
2025-12-04,24750.0,CE,2026-01-06,1480.55,14.573706062650741,26033.75,0,0
2025-12-04,24750.0,PE,2026-01-06,54.5,14.776954361081666,26033.75,0,0
2025-12-04,24800.0,CE,2026-01-06,1436.35,14.587358498008099,26033.75,0,0
2025-12-04,24800.0,PE,2026-01-06,21.5,11.484057449147157,26033.75,390,19
2025-12-04,24850.0,CE,2026-01-06,1392.55,14.59724004539669,26033.75,0,0
2025-12-04,24850.0,PE,2026-01-06,65.9,14.777314059250205,26033.75,0,0
2025-12-04,24900.0,CE,2026-01-06,1349.2,14.605605282982228,26033.75,0,0
2025-12-04,24900.0,PE,2026-01-06,72.25,14.77572135873115,26033.75,0,0
2025-12-04,24950.0,CE,2026-01-06,1306.35,14.614250081191823,26033.75,0,0
2025-12-04,24950.0,PE,2026-01-06,79.1,14.77530551520714,26033.75,0,0
2025-12-04,25000.0,CE,2026-01-06,1264.0,14.621757756396322,26033.75,0,0
2025-12-04,25000.0,PE,2026-01-06,36.65,11.502543924432834,26033.75,910,18
2025-12-04,25050.0,CE,2026-01-06,1222.2,14.629708650522936,26033.75,0,0
2025-12-04,25050.0,PE,2026-01-06,94.4,14.777725775648594,26033.75,0,0
2025-12-04,25100.0,CE,2026-01-06,1180.95,14.636805470445005,26033.75,0,0
2025-12-04,25100.0,PE,2026-01-06,102.85,14.777875047163924,26033.75,0,0
2025-12-04,25150.0,CE,2026-01-06,1140.25,14.641988288483814,26033.75,0,0
2025-12-04,25150.0,PE,2026-01-06,117.4,15.049014081726217,26033.75,65,0
2025-12-04,25200.0,CE,2026-01-06,1100.15,14.646775559156481,26033.75,0,0
2025-12-04,25200.0,PE,2026-01-06,121.45,14.775763387557944,26033.75,0,0
2025-12-04,25250.0,CE,2026-01-06,1060.7,14.652467043900808,26033.75,0,0
2025-12-04,25250.0,PE,2026-01-06,131.7,14.776192520624786,26033.75,0,0
2025-12-04,25300.0,CE,2026-01-06,1021.85,14.655771101260129,26033.75,0,0
2025-12-04,25300.0,PE,2026-01-06,142.6,14.776910531735588,26033.75,0,0
2025-12-04,25350.0,CE,2026-01-06,983.7,14.660291017247754,26033.75,0,0
2025-12-04,25350.0,PE,2026-01-06,161.85,15.10260561839949,26033.75,65,0
2025-12-04,25400.0,CE,2026-01-06,946.25,14.66504785965702,26033.75,0,0
2025-12-04,25400.0,PE,2026-01-06,166.35,14.775630515809535,26033.75,0,0
2025-12-04,25450.0,CE,2026-01-06,910.35,14.70326162941217,26033.75,0,0
2025-12-04,25450.0,PE,2026-01-06,180.2,14.812112814274045,26033.75,0,0
2025-12-04,25500.0,CE,2026-01-06,873.25,14.664347212316683,26033.75,0,0
2025-12-04,25500.0,PE,2026-01-06,192.8,14.769974951708914,26033.75,0,0
2025-12-04,25550.0,CE,2026-01-06,837.95,14.667512425587939,26033.75,0,0
2025-12-04,25550.0,PE,2026-01-06,207.2,14.770097938602525,26033.75,0,0
2025-12-04,25600.0,CE,2026-01-06,803.4,14.670079441103637,26033.75,0,0
2025-12-04,25600.0,PE,2026-01-06,222.4,14.771756831959868,26033.75,0,0
2025-12-04,25650.0,CE,2026-01-06,769.65,14.673328881137335,26033.75,0,0
2025-12-04,25650.0,PE,2026-01-06,238.35,14.772478531560237,26033.75,0,0
2025-12-04,25700.0,CE,2026-01-06,629.8,10.767662013901584,26033.75,130,2
2025-12-04,25700.0,PE,2026-01-06,255.1,14.773583119792427,26033.75,0,0
2025-12-04,25750.0,CE,2026-01-06,704.5,14.678015862836094,26033.75,0,0
2025-12-04,25750.0,PE,2026-01-06,272.65,14.77459564252101,26033.75,0,0
2025-12-04,25800.0,CE,2026-01-06,673.15,14.680380561647342,26033.75,0,0
2025-12-04,25800.0,PE,2026-01-06,291.0,14.775122965220547,26033.75,0,0
2025-12-04,25850.0,CE,2026-01-06,642.65,14.683403520270884,26033.75,0,0
2025-12-04,25850.0,PE,2026-01-06,310.2,14.776524032873025,26033.75,0,0
2025-12-04,25900.0,CE,2026-01-06,502.0,10.959625573439752,26033.75,2210,31
2025-12-04,25900.0,PE,2026-01-06,175.25,9.543435893644457,26033.75,7930,162
2025-12-04,25950.0,CE,2026-01-06,584.1,14.686947115977251,26033.75,0,0
2025-12-04,25950.0,PE,2026-01-06,210.0,10.098100768262928,26033.75,260,6
2025-12-04,26000.0,CE,2026-01-06,437.0,10.79121045468017,26033.75,9360,210
2025-12-04,26000.0,PE,2026-01-06,205.1,9.276618155860277,26033.75,2405,88
2025-12-04,26050.0,CE,2026-01-06,390.0,10.182708879415845,26033.75,195,5
2025-12-04,26050.0,PE,2026-01-06,395.35,14.780542153710988,26033.75,0,0
2025-12-04,26100.0,CE,2026-01-06,330.6,9.146942639024713,26033.75,65,2
2025-12-04,26100.0,PE,2026-01-06,287.05,10.539423378016656,26033.75,65,1
2025-12-04,26150.0,CE,2026-01-06,477.25,14.694325931600938,26033.75,0,0
2025-12-04,26150.0,PE,2026-01-06,443.05,14.783327963987226,26033.75,0,0
2025-12-04,26200.0,CE,2026-01-06,321.25,10.487384004237137,26033.75,1235,42
2025-12-04,26200.0,PE,2026-01-06,273.5,8.550654689911024,26033.75,455,5
2025-12-04,26250.0,CE,2026-01-06,285.15,10.0874567842745,26033.75,130,2
2025-12-04,26250.0,PE,2026-01-06,494.05,14.782573589105372,26033.75,0,0
2025-12-04,26300.0,CE,2026-01-06,256.0,9.868598651246812,26033.75,1235,20
2025-12-04,26300.0,PE,2026-01-06,520.9,14.784681293033742,26033.75,0,0
2025-12-04,26350.0,CE,2026-01-06,383.95,14.696867485955046,26033.75,0,0
2025-12-04,26350.0,PE,2026-01-06,548.6,14.787062019932959,26033.75,0,0
2025-12-04,26400.0,CE,2026-01-06,243.6,10.80952987090473,26033.75,260,4
2025-12-04,26400.0,PE,2026-01-06,439.9,10.306713536535092,26033.75,130,0
2025-12-04,26450.0,CE,2026-01-06,342.4,14.699375805484452,26033.75,0,0
2025-12-04,26450.0,PE,2026-01-06,606.45,14.79035476442903,26033.75,0,0
2025-12-04,26500.0,CE,2026-01-06,179.2,9.874739845085688,26033.75,2340,53
2025-12-04,26500.0,PE,2026-01-06,626.85,14.469886008123837,26033.75,65,1
2025-12-04,26550.0,CE,2026-01-06,304.15,14.702375219655172,26033.75,0,0
2025-12-04,26550.0,PE,2026-01-06,667.6,14.79480491641699,26033.75,0,0
2025-12-04,26600.0,CE,2026-01-06,286.2,14.70292492157966,26033.75,0,0
2025-12-04,26600.0,PE,2026-01-06,699.35,14.796337119653968,26033.75,0,0
2025-12-04,26650.0,CE,2026-01-06,269.05,14.703986998963753,26033.75,0,0
2025-12-04,26650.0,PE,2026-01-06,731.95,14.800273204311043,26033.75,0,0
2025-12-04,26700.0,CE,2026-01-06,112.5,9.55321077497948,26033.75,2340,42
2025-12-04,26700.0,PE,2026-01-06,765.25,14.802008956139643,26033.75,0,0
2025-12-04,26750.0,CE,2026-01-06,237.05,14.706324649081298,26033.75,0,0
2025-12-04,26750.0,PE,2026-01-06,799.35,14.805539082119672,26033.75,0,0
2025-12-04,26800.0,CE,2026-01-06,222.15,14.706974593260721,26033.75,0,0
2025-12-04,26800.0,PE,2026-01-06,834.15,14.807948105439422,26033.75,0,0
2025-12-04,26850.0,CE,2026-01-06,207.95,14.706872694069473,26033.75,0,0
2025-12-04,26850.0,PE,2026-01-06,869.7,14.811665500161485,26033.75,0,0
2025-12-04,26900.0,CE,2026-01-06,194.5,14.708563234589125,26033.75,260,4
2025-12-04,26900.0,PE,2026-01-06,905.9,14.813685202478533,26033.75,0,0
2025-12-04,26950.0,CE,2026-01-06,182.85,14.753824898788823,26033.75,0,0
2025-12-04,26950.0,PE,2026-01-06,943.95,14.86122242048208,26033.75,0,0
2025-12-04,27000.0,CE,2026-01-06,56.1,9.563905912271053,26033.75,6760,150
2025-12-04,27000.0,PE,2026-01-06,980.65,14.831113717115871,26033.75,0,0
2025-12-04,27050.0,CE,2026-01-06,158.3,14.719442270090635,26033.75,0,0
2025-12-04,27050.0,PE,2026-01-06,1018.85,14.834543599239309,26033.75,0,0
2025-12-04,27100.0,CE,2026-01-06,147.45,14.721092938390054,26033.75,0,0
2025-12-04,27100.0,PE,2026-01-06,1057.7,14.839417612219211,26033.75,0,0
2025-12-04,27150.0,CE,2026-01-06,137.2,14.722761975567646,26033.75,0,0
2025-12-04,27150.0,PE,2026-01-06,1097.15,14.844598021833615,26033.75,0,0
2025-12-04,27200.0,CE,2026-01-06,127.5,14.723147758155422,26033.75,0,0
2025-12-04,27200.0,PE,2026-01-06,1137.2,14.851064393668242,26033.75,0,0
2025-12-04,27250.0,CE,2026-01-06,118.4,14.725470026605384,26033.75,0,0
2025-12-04,27250.0,PE,2026-01-06,1115.0,11.588108794380819,26033.75,130,0
2025-12-04,27300.0,CE,2026-01-06,109.8,14.726117903985678,26033.75,0,0
